UTCTime,INSLatitude,INSLongitude,UncorrBaro,CorrBaro,CAS,TAS,SAT,GPSMSLAlt
80879.000000,36.042538,-96.670074,31983.000000,32006.000000,236.250000,388.375000,-42.500000,32721.625
80880.000000,36.040993,-96.670929,31988.000000,32002.000000,237.311996,390.062012,-42.750000,32721.125
80881.000000,36.039448,-96.671791,31992.000000,32009.000000,237.375000,390.312012,-42.750000,32724.375
80882.000000,36.037731,-96.672478,31997.000000,32013.000000,237.500000,390.437988,-42.750000,32725.125
80883.000000,36.036186,-96.673340,31997.000000,32012.000000,239.061996,392.687988,-43.000000,32724.375
80884.000000,36.034470,-96.674194,31992.000000,32011.000000,237.438004,390.562012,-42.750000,32724.875
80885.000000,36.032925,-96.675049,32001.000000,32022.000000,236.500000,389.187988,-42.500000,32727.000
80886.000000,36.031380,-96.675911,32003.000000,32019.000000,235.500000,387.875000,-42.500000,32726.875
80887.000000,36.029663,-96.676598,32004.000000,32023.000000,236.375000,388.937988,-42.750000,32724.625
80888.000000,36.028118,-96.677460,32003.000000,32020.000000,235.688004,388.000000,-42.500000,32720.875
80889.000000,36.026573,-96.678314,31999.000000,32021.000000,234.811996,386.437988,-42.500000,32719.125
80890.000000,36.024857,-96.679169,31997.000000,32020.000000,235.938004,388.437988,-42.750000,32713.000
80891.000000,36.023312,-96.680031,31993.000000,32015.000000,235.688004,387.562012,-43.000000,32709.500
80892.000000,36.021595,-96.680717,31980.000000,32002.000000,234.688004,386.562012,-42.750000,32704.000
80893.000000,36.020050,-96.681580,31980.000000,31997.000000,232.125000,382.562012,-42.500000,32701.750
80894.000000,36.018505,-96.682434,31980.000000,32000.000000,232.561996,383.000000,-42.500000,32701.750
80895.000000,36.016788,-96.683289,31981.000000,32001.000000,233.250000,383.937988,-42.750000,32696.625
80896.000000,36.015244,-96.684151,31977.000000,31999.000000,232.438004,382.562012,-42.750000,32693.000
80897.000000,36.013527,-96.685013,31975.000000,31997.000000,232.000000,381.937988,-42.750000,32690.375
80898.000000,36.011982,-96.685867,31972.000000,31993.000000,233.561996,384.125000,-43.000000,32685.625
80899.000000,36.010437,-96.686554,31972.000000,31992.000000,234.000000,384.875000,-43.000000,32682.750
80900.000000,36.008720,-96.687408,31968.000000,31987.000000,234.688004,385.750000,-43.000000,32679.875
80901.000000,36.007175,-96.688271,31968.000000,31986.000000,233.061996,383.750000,-42.750000,32678.125
80902.000000,36.005459,-96.689133,31965.000000,31987.000000,232.250000,382.437988,-42.750000,32676.375
80903.000000,36.003914,-96.689987,31966.000000,31985.000000,231.688004,381.562012,-42.500000,32673.625
80904.000000,36.002197,-96.690842,31959.000000,31980.000000,234.375000,385.125000,-43.000000,32670.625
80905.000000,36.000652,-96.691704,31954.000000,31979.000000,233.625000,384.062012,-43.000000,32667.375
80906.000000,35.999107,-96.692390,31960.000000,31979.000000,234.061996,385.062012,-43.000000,32670.375
80907.000000,35.997391,-96.693253,31961.000000,31978.000000,234.875000,386.250000,-42.750000,32673.250
80908.000000,35.995846,-96.694107,31965.000000,31984.000000,236.561996,388.437988,-43.000000,32677.250
80909.000000,35.994129,-96.694962,31976.000000,31996.000000,237.061996,389.562012,-43.000000,32681.375
80910.000000,35.992584,-96.695824,31981.000000,31998.000000,237.188004,389.812012,-42.750000,32685.875
80911.000000,35.991039,-96.696686,31985.000000,32006.000000,234.938004,386.875000,-42.500000,32689.875
80912.000000,35.989323,-96.697540,31990.000000,32007.000000,233.125000,384.187988,-42.250000,32694.000
80913.000000,35.987778,-96.698395,31998.000000,32011.000000,233.500000,384.937988,-42.250000,32695.625
80914.000000,35.986061,-96.699257,32004.000000,32022.000000,234.311996,385.875000,-42.250000,32696.625
80915.000000,35.984516,-96.699944,31997.000000,32018.000000,233.061996,384.187988,-42.250000,32696.250
80916.000000,35.982800,-96.700806,31998.000000,32017.000000,233.750000,385.250000,-42.500000,32694.875
80917.000000,35.981255,-96.701660,32002.000000,32018.000000,233.625000,384.937988,-42.500000,32692.375
80918.000000,35.979710,-96.702515,31996.000000,32016.000000,234.000000,385.125000,-42.500000,32690.250
80919.000000,35.977993,-96.703377,31989.000000,32011.000000,234.188004,385.687988,-42.500000,32684.625
80920.000000,35.976448,-96.704239,31992.000000,32006.000000,237.561996,390.750000,-42.750000,32680.875
80921.000000,35.974731,-96.705093,31981.000000,31998.000000,238.750000,392.812012,-42.500000,32678.875
80922.000000,35.973186,-96.705948,31974.000000,32008.000000,237.375000,391.000000,-41.750000,32674.750
80923.000000,35.971470,-96.706810,31977.000000,31993.000000,239.311996,394.187988,-41.500000,32673.875
80924.000000,35.969925,-96.707672,31967.000000,31993.000000,238.561996,393.375000,-41.000000,32670.125
80925.000000,35.968208,-96.708359,31968.000000,31986.000000,238.375000,393.500000,-40.750000,32670.875
80926.000000,35.966663,-96.709213,31973.000000,31989.000000,239.938004,395.750000,-40.750000,32673.000
80927.000000,35.964947,-96.710068,31974.000000,31994.000000,239.250000,394.937988,-40.750000,32675.000
80928.000000,35.963402,-96.710930,31981.000000,31995.000000,238.561996,394.062012,-40.250000,32677.750
80929.000000,35.961685,-96.711792,31985.000000,31998.000000,238.438004,394.562012,-40.250000,32679.875
80930.000000,35.960140,-96.712479,31979.000000,32003.000000,234.750000,388.875000,-39.500000,32682.500
80931.000000,35.958595,-96.713333,31987.000000,32011.000000,238.875000,394.750000,-40.000000,32685.500
80932.000000,35.956879,-96.714188,31995.000000,32012.000000,238.188004,393.875000,-39.750000,32688.375
80933.000000,35.955162,-96.714874,31986.000000,32002.000000,240.938004,397.437988,-40.250000,32689.375
80934.000000,35.953617,-96.715736,31988.000000,32010.000000,237.438004,392.937988,-39.750000,32689.625
80935.000000,35.951900,-96.716599,31998.000000,32011.000000,238.000000,393.750000,-40.000000,32697.375
80936.000000,35.950356,-96.717285,32000.000000,32016.000000,241.250000,397.812012,-40.250000,32694.500
80937.000000,35.948639,-96.718140,31995.000000,32017.000000,242.688004,400.062012,-40.750000,32692.625
80938.000000,35.947094,-96.718826,31995.000000,32013.000000,240.625000,397.250000,-40.500000,32690.625
80939.000000,35.945377,-96.719681,31987.000000,32008.000000,241.438004,398.375000,-40.500000,32687.750
80940.000000,35.943832,-96.720367,31986.000000,32008.000000,242.250000,399.375000,-40.500000,32683.875
