971734099 40.149712 -105.038582 2278.020020 1.558000 1489.199951 105
971734106 40.149826 -105.038574 2290.469971 1.577000 1489.400024 109
971734109 40.149872 -105.038567 2295.659912 1.586000 1489.400024 112
971734118 40.150009 -105.038559 2310.989990 1.605000 1489.599976 109
971734120 40.150040 -105.038559 2314.489990 1.614000 1489.400024 106
971734124 40.150101 -105.038551 2321.250000 1.614000 1489.400024 103
971734137 40.150295 -105.038544 2342.719971 1.633000 1489.800049 105
971734143 40.150387 -105.038536 2352.959961 1.633000 1490.199951 108
971734155 40.150570 -105.038528 2373.290039 1.642000 1490.400024 107
971734165 40.150711 -105.038528 2389.000000 1.642000 1490.599976 103
971734179 40.150887 -105.038544 2409.060059 1.624000 1490.400024 103
971734192 40.151066 -105.038551 2429.139893 1.596000 1488.199951 101
971734197 40.151134 -105.038559 2436.610107 1.586000 1488.000000 104
971734200 40.151176 -105.038551 2441.669922 1.586000 1489.000000 105
971734202 40.151196 -105.038528 2444.560059 1.577000 1488.800049 101
971734208 40.151215 -105.038406 2454.840088 1.577000 1490.400024 102
971734212 40.151215 -105.038330 2461.560059 1.577000 1492.199951 105
971734219 40.151230 -105.038193 2473.290039 1.586000 1493.400024 102
971734222 40.151234 -105.038139 2477.840088 1.596000 1493.400024 105
971734230 40.151257 -105.038002 2490.090088 1.596000 1493.599976 109
971734235 40.151295 -105.037941 2497.399902 1.596000 1494.800049 109
971734241 40.151367 -105.037926 2505.520020 1.586000 1495.800049 113
971734243 40.151394 -105.037926 2508.520020 1.586000 1495.800049 108
971734246 40.151436 -105.037926 2513.050049 1.577000 1496.000000 103
971734251 40.151501 -105.037888 2521.169922 1.568000 1495.599976 103
971734256 40.151501 -105.037788 2530.020020 1.558000 1495.800049 102
971734257 40.151497 -105.037766 2531.800049 1.558000 1496.000000 98
971734264 40.151478 -105.037636 2543.199951 1.568000 1496.800049 102
971734275 40.151432 -105.037445 2560.290039 1.577000 1497.199951 99
971734288 40.151379 -105.037224 2580.379883 1.577000 1497.199951 99
971734292 40.151352 -105.037155 2586.629883 1.577000 1496.800049 102
971734306 40.151279 -105.036926 2607.629883 1.568000 1497.400024 101
971734320 40.151215 -105.036690 2628.919922 1.549000 1498.000000 101
971734326 40.151196 -105.036591 2637.719971 1.549000 1497.800049 104
971734340 40.151154 -105.036354 2657.969971 1.540000 1497.400024 102
971734344 40.151157 -105.036293 2663.449951 1.530000 1497.599976 105
971734356 40.151218 -105.036125 2679.560059 1.512000 1498.000000 102
971734358 40.151237 -105.036110 2681.919922 1.502000 1498.199951 107
971734374 40.151417 -105.036079 2703.209961 1.558000 1499.400024 107
971734389 40.151600 -105.036041 2724.389893 1.428000 1500.000000 108
971734403 40.151779 -105.035973 2744.709961 1.428000 1501.199951 110
971734412 40.151878 -105.035919 2756.889893 1.418000 1502.800049 107
971734423 40.152012 -105.035873 2772.449951 1.418000 1503.800049 110
971734425 40.152035 -105.035881 2775.129883 1.418000 1503.800049 113
971734429 40.152081 -105.035904 2780.679932 1.409000 1504.199951 116
971734433 40.152119 -105.035942 2785.949951 1.409000 1504.599976 119
971734438 40.152161 -105.036003 2792.790039 1.409000 1505.000000 124
971734450 40.152222 -105.036171 2809.909912 1.400000 1505.800049 128
971734465 40.152298 -105.036392 2830.429932 1.400000 1507.000000 130
971734477 40.152382 -105.036545 2846.790039 1.390000 1508.199951 133
