266,84720,2,0,0, 36084,     0,-150.00,-1363.00, -1.00, -1.91,-1215.00, -1.00, -0.50
267,84725,2,0,0, 35983,     0,-150.00,-1197.00, -1.00, -1.91,-1212.00, -1.00, -0.50
268,84729,2,0,0, 35860,     0,-150.00,-1424.00, -1.00, -1.91,-1845.00, -1.00, -0.50
269,84734,2,0,0, 35739,     0,-150.00,-1503.00, -1.00, -1.91,-1452.00, -1.00, -0.50
270,84738,2,0,0, 35621,     0,-150.00,-1689.00, -1.00, -1.91,-1770.00, -1.00, -0.50
271,84743,2,0,0, 35503,     0,-150.00,-1546.00, -1.00, -1.91,-1416.00, -1.00, -0.50
272,84747,2,0,0, 35395,     0,-150.00,-1602.00, -1.00, -1.91,-1620.00, -1.00, -0.50
273,84752,2,0,0, 35311,     0,-150.00,-1348.00, -1.00, -1.91,-1008.00, -1.00, -0.50
274,84757,2,0,0, 35248,     0,-150.00,-1128.00, -1.00, -1.91,-756.00, -1.00, -0.50
275,84761,2,0,0, 35209,     0,-150.00,-783.00, -1.00, -1.91,-585.00, -1.00, -0.50
276,84766,2,0,0, 35197,     0,-144.00,-495.00, -1.00, -1.91,-144.00, -1.00, -0.50
277,84772,2,0,0, 35204,     0,  0.00,-219.67, -1.00, -1.91, 70.00, -1.00, -0.50
278,84777,0,5,294, 35210,     0,  0.00, -0.67, -1.00, -1.91, 72.00, -1.00, -0.50
279,84781,0,5,289, 35213,     0,  0.00, 62.33, -1.00, -1.91, 45.00, -1.00, -0.50
280,84786,0,5,285, 35216,     0,  0.00, 51.00, -1.00, -1.91, 36.00, -1.00, -0.50
281,84790,0,5,280, 35222,     0,  0.00, 57.00, -1.00, -1.91, 90.00, -1.00, -0.50
282,84795,0,5,276, 35226,     0,  0.00, 58.00, -1.00, -1.91, 48.00, -1.00, -0.50
283,84799,0,5,271, 35225,     0,  0.00, 41.00, -1.00, -1.91,-15.00, -1.00, -0.50
284,84804,0,5,267, 35222,     0,  0.00, -1.00, -1.00, -1.91,-36.00, -1.00, -0.50
285,84808,0,5,262, 35218,     0,  0.00,-37.00, -1.00, -1.91,-60.00, -1.00, -0.50
286,84813,0,5,258, 35216,     0,  0.00,-40.00, -1.00, -1.91,-24.00, -1.00, -0.50
287,84817,0,5,253, 35216,     0,  0.00,-28.00, -1.00, -1.91,  0.00, -1.00, -0.50
288,84822,0,5,249, 35219,     0,  0.00,  4.00, -1.00, -1.91, 36.00, -1.00, -0.50
289,84826,0,5,244, 35221,     0,  0.00, 22.00, -1.00, -1.91, 30.00, -1.00, -0.50
290,84831,0,5,240, 35223,     0,  0.00, 30.00, -1.00, -1.91, 24.00, -1.00, -0.50
291,84835,0,5,235, 35225,     0,  0.00, 28.00, -1.00, -1.91, 30.00, -1.00, -0.50
292,84840,0,5,231, 35223,     0,  0.00, 10.00, -1.00, -1.91,-24.00, -1.00, -0.50
293,84844,0,5,226, 35219,     0,  0.00,-18.00, -1.00, -1.91,-60.00, -1.00, -0.50
294,84849,0,5,222, 35217,     0,  0.00,-36.00, -1.00, -1.91,-24.00, -1.00, -0.50
295,84853,0,5,217, 35214,     0,  0.00,-43.00, -1.00, -1.91,-45.00, -1.00, -0.50
296,84858,0,5,213, 35213,     0,  0.00,-27.00, -1.00, -1.91,-12.00, -1.00, -0.50
297,84862,0,5,208, 35215,     0,  0.00, -9.00, -1.00, -1.91, 30.00, -1.00, -0.50
298,84867,0,5,204, 35215,     0,  0.00,  6.00, -1.00, -1.91,  0.00, -1.00, -0.50
299,84871,0,5,199, 35218,     0,  0.00, 25.00, -1.00, -1.91, 45.00, -1.00, -0.50
300,84876,0,5,195, 35220,     0,  0.00, 23.00, -1.00, -1.91, 24.00, -1.00, -0.50
301,84880,0,5,190, 35220,     0,  0.00, 23.00, -1.00, -1.91,  0.00, -1.00, -0.50
302,84885,0,5,186, 35221,     0,  0.00, 12.00, -1.00, -1.91, 12.00, -1.00, -0.50
303,84889,0,5,181, 35220,     0,  0.00, -1.00, -1.00, -1.91,-15.00, -1.00, -0.50
304,84894,0,5,177, 35220,     0,  0.00, -1.00, -1.00, -1.91,  0.00, -1.00, -0.50
305,84898,0,5,172, 35222,     0,  0.00,  5.00, -1.00, -1.91, 30.00, -1.00, -0.50
306,84903,0,5,168, 35225,     0,  0.00, 22.00, -1.00, -1.91, 36.00, -1.00, -0.50
307,84907,0,5,163, 35221,     0,  0.00,  2.00, -1.00, -1.91,-60.00, -1.00, -0.50
308,84912,0,5,159, 35157,     0,-150.00,-264.00, -1.00, -1.91,-768.00, -1.00, -0.50
309,84917,0,5,154, 35014,     0,-150.00,-848.00, -1.00, -1.91,-1716.00, -1.00, -0.50
310,84921,2,5,149, 34868,     0,-150.00,-1558.00, -1.00, -1.91,-2190.00, -1.00, -0.50
311,84926,2,5,145, 34734,     0,-150.00,-1838.00, -1.00, -1.91,-1608.00, -1.00, -0.50
312,84930,2,5,140, 34595,     0,-150.00,-1961.00, -1.00, -1.91,-2085.00, -1.00, -0.50
313,84935,2,5,136, 34452,     0,-150.00,-1803.00, -1.00, -1.91,-1716.00, -1.00, -0.50
314,84939,2,5,131, 34307,     0,-150.00,-1992.00, -1.00, -1.91,-2175.00, -1.00, -0.50
315,84944,2,5,127, 34163,     0,-150.00,-1873.00, -1.00, -1.91,-1728.00, -1.00, -0.50
316,84948,2,5,122, 34016,     0,-150.00,-2036.00, -1.00, -1.91,-2205.00, -1.00, -0.50
317,84953,2,5,118, 33871,     0,-150.00,-1891.00, -1.00, -1.91,-1740.00, -1.00, -0.50
318,84957,2,5,113, 33729,     0,-150.00,-2025.00, -1.00, -1.91,-2130.00, -1.00, -0.50
319,84962,2,5,109, 33587,     0,-150.00,-1858.00, -1.00, -1.91,-1704.00, -1.00, -0.50
320,84966,2,5,104, 33442,     0,-150.00,-2003.00, -1.00, -1.91,-2175.00, -1.00, -0.50
321,84971,2,5,100, 33298,     0,-150.00,-1869.00, -1.00, -1.91,-1728.00, -1.00, -0.50
322,84975,2,5,95, 33151,     0,-150.00,-2036.00, -1.00, -1.91,-2205.00, -1.00, -0.50
323,84980,2,5,91, 33005,     0,-150.00,-1895.00, -1.00, -1.91,-1752.00, -1.00, -0.50
324,84984,2,5,86, 32855,     0,-150.00,-2069.00, -1.00, -1.91,-2250.00, -1.00, -0.50
325,84989,2,5,82, 32706,     0,-150.00,-1930.00, -1.00, -1.91,-1788.00, -1.00, -0.50
326,84993,2,5,77, 32558,     0,-150.00,-2086.00, -1.00, -1.91,-2220.00, -1.00, -0.50
327,84998,2,5,73, 32409,     0,-150.00,-1932.00, -1.00, -1.91,-1788.00, -1.00, -0.50
328,85002,2,5,68, 32260,     0,-150.00,-2081.00, -1.00, -1.91,-2235.00, -1.00, -0.50
329,85007,2,5,64, 32111,     0,-150.00,-1937.00, -1.00, -1.91,-1788.00, -1.00, -0.50
330,85011,2,5,59, 31961,     0,-150.00,-2091.00, -1.00, -1.91,-2250.00, -1.00, -0.50
331,85016,2,5,55, 31817,     0,-150.00,-1922.00, -1.00, -1.91,-1728.00, -1.00, -0.50
332,85020,2,5,50, 31671,     0,-150.00,-2056.00, -1.00, -1.91,-2190.00, -1.00, -0.50
333,85025,2,5,46, 31523,     0,-150.00,-1898.00, -1.00, -1.91,-1776.00, -1.00, -0.50
334,85029,2,5,41, 31376,     0,-150.00,-2057.00, -1.00, -1.91,-2205.00, -1.00, -0.50
335,85034,2,5,37, 31222,     0,-150.00,-1943.00, -1.00, -1.91,-1848.00, -1.00, -0.50
336,85038,2,5,32, 31071,     0,-150.00,-2106.00, -1.00, -1.91,-2265.00, -1.00, -0.50
337,85043,2,5,28, 30919,     0,-150.00,-1979.00, -1.00, -1.91,-1824.00, -1.00, -0.50
338,85047,2,5,23, 30760,     0,-150.00,-2158.00, -1.00, -1.91,-2385.00, -1.00, -0.50
339,85052,2,5,19, 30603,     0,-150.00,-2031.00, -1.00, -1.91,-1884.00, -1.00, -0.50
340,85056,2,5,14, 30447,     0,-150.00,-2203.00, -1.00, -1.91,-2340.00, -1.00, -0.50
341,85061,2,5,10, 30290,     0,-150.00,-2036.00, -1.00, -1.91,-1884.00, -1.00, -0.50
342,85065,2,5,5, 30133,     0,-150.00,-2193.00, -1.00, -1.91,-2355.00, -1.00, -0.50
343,85070,2,5,1, 29978,     0,-150.00,-2033.00, -1.00, -1.91,-1860.00, -1.00, -0.50
344,85076,2,5,0, 29752,     0,-150.00,-2158.33, -1.00, -1.91,-2260.00, -1.00, -0.50
345,85081,2,5,0, 29599,     0,-150.00,-1985.33, -1.00, -1.91,-1836.00, -1.00, -0.50
346,85085,2,5,0, 29441,     0,-150.00,-2155.33, -1.00, -1.91,-2370.00, -1.00, -0.50
347,85090,2,5,0, 29282,     0,-150.00,-2038.00, -1.00, -1.91,-1908.00, -1.00, -0.50
348,85094,2,5,0, 29122,     0,-150.00,-2226.00, -1.00, -1.91,-2400.00, -1.00, -0.50
349,85099,2,5,0, 28963,     0,-150.00,-2072.00, -1.00, -1.91,-1908.00, -1.00, -0.50
350,85103,2,5,0, 28803,     0,-150.00,-2236.00, -1.00, -1.91,-2400.00, -1.00, -0.50
351,85108,2,5,0, 28648,     0,-150.00,-2056.00, -1.00, -1.91,-1860.00, -1.00, -0.50
352,85112,2,5,0, 28501,     0,-150.00,-2155.00, -1.00, -1.91,-2205.00, -1.00, -0.50
353,85117,2,5,0, 28350,     0,-150.00,-1959.00, -1.00, -1.91,-1812.00, -1.00, -0.50
354,85122,2,5,0, 28194,     0,-150.00,-1963.00, -1.00, -1.91,-1872.00, -1.00, -0.50
355,85126,2,5,0, 28038,     0,-150.00,-2008.00, -1.00, -1.91,-2340.00, -1.00, -0.50
356,85131,2,5,0, 27884,     0,-150.00,-2020.00, -1.00, -1.91,-1848.00, -1.00, -0.50
357,85135,2,5,0, 27730,     0,-150.00,-2166.00, -1.00, -1.91,-2310.00, -1.00, -0.50
358,85140,2,5,0, 27576,     0,-150.00,-2002.00, -1.00, -1.91,-1848.00, -1.00, -0.50
359,85144,2,5,0, 27422,     0,-150.00,-2156.00, -1.00, -1.91,-2310.00, -1.00, -0.50
360,85149,2,5,0, 27269,     0,-150.00,-1998.00, -1.00, -1.91,-1836.00, -1.00, -0.50
