# fpcnt, time, flt_mode, hold_mode, hold_descent_cnt,  hold_climb_cnt, alt, gps_alt, delta_baro, ave_cr_val, flight_phase, r_fphase, dalt, r_calcfp, r_phi_offset, 
152,84199,0,0,0,0, 40036, 40037,  0.00, 52.00,  0.00, -0.74, 30.00,  0.00,  0.00
153,84204,0,0,0,0, 40038, 40038,  0.00, 30.00,  0.00, -0.74, 24.00,  0.00,  0.00
154,84208,0,0,0,0, 40039, 40037,  0.00, 23.00,  0.00, -0.74, 15.00,  0.00,  0.00
155,84213,0,0,0,0, 40037, 40034,  0.00,  5.00,  0.00, -0.74,-24.00,  0.00,  0.00
156,84217,0,0,0,0, 40032, 40028,  0.00,-28.00,  0.00, -0.74,-75.00,  0.00,  0.00
157,84222,0,0,0,0, 40027, 40023,  0.00,-53.00,  0.00, -0.74,-60.00,  0.00,  0.00
158,84226,0,0,0,0, 40026, 40026,  0.00,-50.00,  0.00, -0.74,-15.00,  0.00,  0.00
159,84231,0,0,0,0, 40030, 40033,  0.00, -9.00,  0.00, -0.74, 48.00,  0.00,  0.00
160,84235,0,0,0,0, 40038, 40040,120.00, 51.00,  0.00, -0.74,120.00,  0.00,  0.00
161,84240,0,0,0,0, 40042, 40039,  0.00, 72.00,  0.00, -0.74, 48.00,  0.00,  0.00
162,84244,0,0,0,0, 40039, 40033,  0.00, 41.00,  0.00, -0.74,-45.00,  0.00,  0.00
163,84249,0,0,0,0, 40033, 40029,  0.00,-23.00,  0.00, -0.74,-72.00,  0.00,  0.00
164,84253,0,0,0,0, 40030, 40029,  0.00,-54.00,  0.00, -0.74,-45.00,  0.00,  0.00
165,84258,0,0,0,0, 40031, 40031,  0.00,-35.00,  0.00, -0.74, 12.00,  0.00,  0.00
166,84262,0,0,0,0, 40035, 40037,  0.00,  9.00,  0.00, -0.74, 60.00,  0.00,  0.00
167,84267,0,0,0,0, 40042, 40046,  0.00, 52.00,  0.00, -0.74, 84.00,  0.00,  0.00
168,84271,0,0,0,0, 40048, 40049,  0.00, 78.00,  0.00, -0.74, 90.00,  0.00,  0.00
169,84276,0,0,0,0, 40049, 40044,  0.00, 62.00,  0.00, -0.74, 12.00,  0.00,  0.00
170,84280,0,0,0,0, 40045, 40041,  0.00, 14.00,  0.00, -0.74,-60.00,  0.00,  0.00
