130 262.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.683333
updating hold_descent_flight_phase -0.666667 to flight_phase -0.683333 min_flight_phase_reached 0 
131 264.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.700000
updating hold_descent_flight_phase -0.683333 to flight_phase -0.700000 min_flight_phase_reached 0 
132 266.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.716667
updating hold_descent_flight_phase -0.700000 to flight_phase -0.716667 min_flight_phase_reached 0 
133 268.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.733333
updating hold_descent_flight_phase -0.716667 to flight_phase -0.733333 min_flight_phase_reached 0 
134 270.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.750000
updating hold_descent_flight_phase -0.733333 to flight_phase -0.750000 min_flight_phase_reached 0 
135 272.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.766667
updating hold_descent_flight_phase -0.750000 to flight_phase -0.766667 min_flight_phase_reached 0 
136 274.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.783333
updating hold_descent_flight_phase -0.766667 to flight_phase -0.783333 min_flight_phase_reached 0 
137 276.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.800000
updating hold_descent_flight_phase -0.783333 to flight_phase -0.800000 min_flight_phase_reached 0 
138 278.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.816667
updating hold_descent_flight_phase -0.800000 to flight_phase -0.816667 min_flight_phase_reached 0 
139 280.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.833333
updating hold_descent_flight_phase -0.816667 to flight_phase -0.833333 min_flight_phase_reached 0 
140 282.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.850000
updating hold_descent_flight_phase -0.833333 to flight_phase -0.850000 min_flight_phase_reached 0 
141 284.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.866667
updating hold_descent_flight_phase -0.850000 to flight_phase -0.866667 min_flight_phase_reached 0 
142 286.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.883333
updating hold_descent_flight_phase -0.866667 to flight_phase -0.883333 min_flight_phase_reached 0 
143 288.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.900000
updating hold_descent_flight_phase -0.883333 to flight_phase -0.900000 min_flight_phase_reached 0 
144 290.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.916667
updating hold_descent_flight_phase -0.900000 to flight_phase -0.916667 min_flight_phase_reached 0 
145 292.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.933333
updating hold_descent_flight_phase -0.916667 to flight_phase -0.933333 min_flight_phase_reached 0 
146 294.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.950000
updating hold_descent_flight_phase -0.933333 to flight_phase -0.950000 min_flight_phase_reached 0 
147 296.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.966667
updating hold_descent_flight_phase -0.950000 to flight_phase -0.966667 min_flight_phase_reached 0 
148 298.000000 flight_mode 2 hold_mode 0 hold_descent_mode 0 hold_climb_mode 0  delta_baro -100.000000 cr_val -1.000000 flight_phase -0.983333
