166 20000.000000 0.000000 -0.008333
168 20000.000000 0.000000 -0.008333
170 20000.000000 0.000000 -0.008333
172 20000.000000 0.000000 -0.008333
174 20000.000000 0.000000 -0.008333
176 20000.000000 0.000000 -0.008333
178 20000.000000 0.000000 -0.008333
180 20000.000000 0.000000 -0.008333
182 19934.000000 -200.000000 -0.008333
184 19868.000000 -200.000000 -0.008333
186 19802.000000 -200.000000 -0.008333
188 19736.000000 -200.000000 -0.016667
190 19670.000000 -200.000000 -0.016667
192 19604.000000 -200.000000 -0.016667
194 19538.000000 -200.000000 -0.016667
196 19472.000000 -200.000000 -0.016667
198 19406.000000 -200.000000 -0.016667
200 19340.000000 -200.000000 -0.016667
202 19274.000000 -200.000000 -0.016667
204 19208.000000 -200.000000 -0.016667
206 19142.000000 -200.000000 -0.016667
208 19076.000000 -200.000000 -0.016667
210 19010.000000 -200.000000 -0.016667
212 18944.000000 -200.000000 -0.016667
214 18878.000000 -200.000000 -0.016667
216 18812.000000 -200.000000 -0.016667
218 18746.000000 -200.000000 -0.016667
220 18680.000000 -200.000000 -0.016667
222 18614.000000 -200.000000 -0.016667
224 18548.000000 -200.000000 -0.016667
226 18482.000000 -200.000000 -0.016667
228 18416.000000 -200.000000 -0.016667
230 18350.000000 -200.000000 -0.016667
232 18284.000000 -200.000000 -0.016667
234 18218.000000 -200.000000 -0.016667
236 18152.000000 -200.000000 -0.016667
238 18086.000000 -200.000000 -0.016667
240 18020.000000 -200.000000 -0.016667
242 17954.000000 -200.000000 -0.016667
244 17888.000000 -200.000000 -0.016667
246 17822.000000 -200.000000 -0.016667
248 17756.000000 -200.000000 -0.016667
250 17690.000000 -200.000000 -0.016667
252 17624.000000 -200.000000 -0.016667
254 17558.000000 -200.000000 -0.016667
256 17492.000000 -200.000000 -0.016667
258 17426.000000 -200.000000 -0.016667
260 17360.000000 -200.000000 -0.016667
262 17294.000000 -200.000000 -0.016667
264 17228.000000 -200.000000 -0.016667
266 17162.000000 -200.000000 -0.016667
268 17096.000000 -200.000000 -0.016667
270 17030.000000 -200.000000 -0.016667
272 16964.000000 -200.000000 -0.016667
274 16898.000000 -200.000000 -0.016667
276 16832.000000 -200.000000 -0.016667
278 16766.000000 -200.000000 -0.016667
280 16700.000000 -200.000000 -0.016667
282 16634.000000 -200.000000 -0.016667
284 16568.000000 -200.000000 -0.016667
286 16502.000000 -200.000000 -0.016667
288 16436.000000 -200.000000 -0.016667
290 16370.000000 -200.000000 -0.016667
292 16304.000000 -200.000000 -0.016667
294 16238.000000 -200.000000 -0.016667
296 16172.000000 -200.000000 -0.016667
298 16106.000000 -200.000000 -0.016667
300 16040.000000 -200.000000 -0.016667
302 15974.000000 -200.000000 -0.016667
304 15974.000000 0.000000 0.000000
306 15974.000000 0.000000 -0.008333
308 15974.000000 0.000000 -0.008333
310 15974.000000 0.000000 -0.008333
312 15974.000000 0.000000 -0.008333
314 15974.000000 0.000000 -0.008333
316 15974.000000 0.000000 -0.008333
318 15974.000000 0.000000 -0.008333
320 15974.000000 0.000000 -0.008333
322 15974.000000 0.000000 -0.008333
324 15974.000000 0.000000 -0.008333
326 15974.000000 0.000000 -0.008333
328 15974.000000 0.000000 -0.008333
330 15974.000000 0.000000 -0.008333
332 15974.000000 0.000000 -0.008333
334 15974.000000 0.000000 -0.008333
336 15974.000000 0.000000 -0.008333
338 15974.000000 0.000000 -0.008333
340 15974.000000 0.000000 -0.008333
342 15974.000000 0.000000 -0.008333
344 15974.000000 0.000000 -0.008333
346 15974.000000 0.000000 -0.008333
348 15974.000000 0.000000 -0.008333
350 15974.000000 0.000000 -0.008333
352 15974.000000 0.000000 -0.008333
354 15974.000000 0.000000 -0.008333
356 15974.000000 0.000000 -0.008333
358 15974.000000 0.000000 -0.008333
360 15974.000000 0.000000 -0.008333
362 15974.000000 0.000000 -0.008333
364 15974.000000 0.000000 -0.008333
366 15974.000000 0.000000 -0.008333
368 15974.000000 0.000000 -0.008333
370 15974.000000 0.000000 -0.008333
372 15974.000000 0.000000 -0.008333
374 15974.000000 0.000000 -0.008333
376 15974.000000 0.000000 -0.008333
378 15974.000000 0.000000 -0.008333
380 15974.000000 0.000000 -0.008333
382 15974.000000 0.000000 -0.008333
384 15974.000000 0.000000 -0.008333
386 15974.000000 0.000000 -0.008333
388 15974.000000 0.000000 -0.008333
390 15974.000000 0.000000 -0.008333
392 15974.000000 0.000000 -0.008333
394 15974.000000 0.000000 -0.008333
396 15974.000000 0.000000 -0.008333
398 15974.000000 0.000000 -0.008333
400 15974.000000 0.000000 -0.008333
402 15974.000000 0.000000 -0.008333
404 15974.000000 0.000000 -0.008333
406 15974.000000 0.000000 -0.008333
408 15974.000000 0.000000 -0.008333
410 15974.000000 0.000000 -0.008333
412 15974.000000 0.000000 -0.008333
414 15974.000000 0.000000 -0.008333
416 15974.000000 0.000000 -0.008333
418 15974.000000 0.000000 -0.008333
420 15974.000000 0.000000 -0.008333
422 15974.000000 0.000000 -0.008333
424 15974.000000 0.000000 -0.008333
426 15974.000000 0.000000 -0.008333
428 15974.000000 0.000000 -0.008333
430 15974.000000 0.000000 -0.008333
432 15974.000000 0.000000 -0.008333
434 15974.000000 0.000000 -0.008333
436 15974.000000 0.000000 -0.008333
438 15974.000000 0.000000 -0.008333
440 15974.000000 0.000000 -0.008333
442 15974.000000 0.000000 -0.008333
444 15974.000000 0.000000 -0.008333
446 15974.000000 0.000000 -0.008333
448 15974.000000 0.000000 -0.008333
450 15974.000000 0.000000 -0.008333
452 15974.000000 0.000000 -0.008333
454 15974.000000 0.000000 -0.008333
456 15974.000000 0.000000 -0.008333
458 15974.000000 0.000000 -0.008333
460 15974.000000 0.000000 -0.008333
462 15974.000000 0.000000 -0.008333
464 15974.000000 0.000000 -0.008333
466 15974.000000 0.000000 -0.008333
468 15974.000000 0.000000 -0.008333
470 15974.000000 0.000000 -0.008333
472 15974.000000 0.000000 -0.008333
474 15974.000000 0.000000 -0.008333
476 15974.000000 0.000000 -0.008333
478 15974.000000 0.000000 -0.008333
480 15974.000000 0.000000 -0.008333
482 15974.000000 0.000000 -0.008333
484 15974.000000 0.000000 -0.008333
486 15974.000000 0.000000 -0.008333
488 15974.000000 0.000000 -0.008333
490 15974.000000 0.000000 -0.008333
492 15974.000000 0.000000 -0.008333
494 15974.000000 0.000000 -0.008333
496 15974.000000 0.000000 -0.008333
498 15974.000000 0.000000 -0.008333
500 15974.000000 0.000000 -0.008333
502 15974.000000 0.000000 -0.008333
504 15974.000000 0.000000 -0.008333
506 15974.000000 0.000000 -0.008333
508 15974.000000 0.000000 -0.008333
510 15974.000000 0.000000 -0.008333
512 15974.000000 0.000000 -0.008333
514 15974.000000 0.000000 -0.008333
516 15974.000000 0.000000 -0.008333
518 15974.000000 0.000000 -0.008333
520 15974.000000 0.000000 -0.008333
522 15974.000000 0.000000 -0.008333
524 15974.000000 0.000000 -0.008333
526 15974.000000 0.000000 -0.008333
528 15974.000000 0.000000 -0.008333
530 15974.000000 0.000000 -0.008333
532 15974.000000 0.000000 -0.008333
534 15974.000000 0.000000 -0.008333
536 15974.000000 0.000000 -0.008333
538 15974.000000 0.000000 -0.008333
540 15974.000000 0.000000 -0.008333
542 15974.000000 0.000000 -0.008333
544 15974.000000 0.000000 -0.008333
546 15974.000000 0.000000 -0.008333
548 15974.000000 0.000000 -0.008333
550 15974.000000 0.000000 -0.008333
552 15974.000000 0.000000 -0.008333
554 15974.000000 0.000000 -0.008333
556 15974.000000 0.000000 -0.008333
558 15974.000000 0.000000 -0.008333
560 15974.000000 0.000000 -0.008333
562 15974.000000 0.000000 -0.008333
564 15974.000000 0.000000 -0.008333
566 15974.000000 0.000000 -0.008333
568 15974.000000 0.000000 -0.008333
570 15974.000000 0.000000 -0.008333
572 15974.000000 0.000000 -0.008333
574 15974.000000 0.000000 -0.008333
576 15974.000000 0.000000 -0.008333
578 15974.000000 0.000000 -0.008333
580 15974.000000 0.000000 -0.008333
582 15974.000000 0.000000 -0.008333
584 15974.000000 0.000000 -0.008333
586 15974.000000 0.000000 -0.008333
588 15974.000000 0.000000 -0.008333
590 15974.000000 0.000000 -0.008333
592 15974.000000 0.000000 -0.008333
594 15974.000000 0.000000 -0.008333
596 15974.000000 0.000000 -0.008333
598 15974.000000 0.000000 -0.008333
600 15974.000000 0.000000 -0.008333
602 15974.000000 0.000000 -0.008333
604 15974.000000 0.000000 -0.008333
606 15974.000000 0.000000 -0.008333
608 15974.000000 0.000000 -0.008333
610 15974.000000 0.000000 -0.008333
612 15974.000000 0.000000 -0.008333
614 15974.000000 0.000000 -0.008333
616 15974.000000 0.000000 -0.008333
618 15974.000000 0.000000 -0.008333
620 15974.000000 0.000000 -0.008333
622 15974.000000 0.000000 -0.008333
624 15974.000000 0.000000 -0.008333
626 15974.000000 0.000000 -0.008333
628 15974.000000 0.000000 -0.008333
630 15974.000000 0.000000 -0.008333
632 15974.000000 0.000000 -0.008333
634 15974.000000 0.000000 -0.008333
636 15974.000000 0.000000 -0.008333
638 15974.000000 0.000000 -0.008333
640 15974.000000 0.000000 -0.008333
642 15974.000000 0.000000 -0.008333
644 15974.000000 0.000000 -0.008333
646 15974.000000 0.000000 -0.008333
648 15974.000000 0.000000 -0.008333
650 15974.000000 0.000000 -0.008333
652 15974.000000 0.000000 -0.008333
654 15974.000000 0.000000 -0.008333
656 15974.000000 0.000000 -0.008333
658 15974.000000 0.000000 -0.008333
660 15974.000000 0.000000 -0.008333
662 15974.000000 0.000000 -0.008333
664 15974.000000 0.000000 -0.008333
666 15974.000000 0.000000 -0.008333
668 15974.000000 0.000000 -0.008333
670 15974.000000 0.000000 -0.008333
672 15974.000000 0.000000 -0.008333
674 15974.000000 0.000000 -0.008333
676 15974.000000 0.000000 -0.008333
678 15974.000000 0.000000 -0.008333
680 15974.000000 0.000000 -0.008333
682 15974.000000 0.000000 -0.008333
684 15974.000000 0.000000 -0.008333
686 15974.000000 0.000000 -0.008333
688 15974.000000 0.000000 -0.008333
690 15974.000000 0.000000 -0.008333
692 15974.000000 0.000000 -0.008333
694 15974.000000 0.000000 -0.008333
696 15974.000000 0.000000 -0.008333
698 15974.000000 0.000000 -0.008333
700 15974.000000 0.000000 -0.008333
702 15974.000000 0.000000 -0.008333
704 15974.000000 0.000000 -0.008333
706 15974.000000 0.000000 -0.008333
708 15974.000000 0.000000 -0.008333
710 15974.000000 0.000000 -0.008333
712 15974.000000 0.000000 -0.008333
714 15974.000000 0.000000 -0.008333
716 15974.000000 0.000000 -0.008333
718 15974.000000 0.000000 -0.008333
720 15974.000000 0.000000 -0.008333
722 15974.000000 0.000000 -0.008333
724 15974.000000 0.000000 -0.008333
726 15974.000000 0.000000 -0.008333
728 15974.000000 0.000000 -0.008333
730 15974.000000 0.000000 -0.008333
732 15974.000000 0.000000 -0.008333
734 15974.000000 0.000000 -0.008333
736 15974.000000 0.000000 -0.008333
738 15974.000000 0.000000 -0.008333
740 15974.000000 0.000000 -0.008333
742 15974.000000 0.000000 -0.008333
744 15974.000000 0.000000 -0.008333
746 15974.000000 0.000000 -0.008333
748 15974.000000 0.000000 -0.008333
750 15974.000000 0.000000 -0.008333
752 15974.000000 0.000000 -0.008333
754 15974.000000 0.000000 -0.008333
756 15974.000000 0.000000 -0.008333
758 15974.000000 0.000000 -0.008333
760 15974.000000 0.000000 -0.008333
762 15974.000000 0.000000 -0.008333
764 15974.000000 0.000000 -0.008333
766 15974.000000 0.000000 -0.008333
768 15974.000000 0.000000 -0.008333
770 15974.000000 0.000000 -0.008333
772 15974.000000 0.000000 -0.008333
774 15974.000000 0.000000 -0.008333
776 15974.000000 0.000000 -0.008333
778 15974.000000 0.000000 -0.008333
780 15974.000000 0.000000 -0.008333
782 15974.000000 0.000000 -0.008333
784 15974.000000 0.000000 -0.008333
786 15974.000000 0.000000 -0.008333
788 15974.000000 0.000000 -0.008333
790 15974.000000 0.000000 -0.008333
792 15974.000000 0.000000 -0.008333
794 15974.000000 0.000000 -0.008333
796 15974.000000 0.000000 -0.008333
798 15974.000000 0.000000 -0.008333
